Date,Dataset,Method,Topic #,Top Words,LLM Label,Processing Time (s)
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,172,"gout, advil, tylenol, ibuprofen, fentanyl, treatment, remedy, morphine, adderall, painkiller, prescribed, osteoarthritis, treat, opioids, microgestin, ulcer, opiate, alleviate, suppository, neuralgia, sciatica, sciatic, opioid, venlafaxine, prescription, aspirin, edema, knee, swelling, arthritis, dosage, oxycodone, enema, prednisone, psoriasis, relief, placebo, inflammation, ssri, soreness, antibiotic, rupture, pills, medication, nsaid, tramadol, reliever, crohn, psoriatic, pain",Pain and Inflammation Management Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,173,"neuralgia, fibromyalgia, migraine, painkiller, headache, tylenol, advil, pain, headaches, neuropathy, numbness, remedy, microgestin, alprazolam, agony, neurologist, sciatica, soreness, ache, ibuprofen, treatment, trileptal, discomfort, lexapro, prescribed, depressant, painful, symptom, nortriptyline, antidepressant, alleviate, venlafaxine, ssri, restlessness, sufferer, sciatic, benzodiazepine, xanax, diagnose, restless, sinusitis, mirtazapine, morphine, tegretol, treat, narcolepsy, antihistamine, nerve, relief, medication",Chronic Pain and Neurological Disorders Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,174,"prednisone, prescribed, dexedrine, steroid, prescription, methadone, treatment, progesterone, advil, adderall, psoriasis, microgestin, dexilant, dosage, opioids, psoriatic, medication, risperidone, opiate, ssri, morphine, alleviate, metformin, synthroid, ritalin, pharmaceutical, ibuprofen, suppository, venlafaxine, aspirin, fentanyl, metoprolol, prescribe, antihistamine, tylenol, copaxone, pill, sertraline, supplement, opioid, pills, remedy, claritin, symptom, inhibitor, efficacy, treat, rheumatoid, oxycodone, clindamycin",Pharmaceuticals and Medical Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,175,"pcos, contraceptive, contraception, endometriosis, menopause, ovarian, gyno, pill, uterine, menstrual, birthcontrol, spotting, ovary, gyn, period, pills, hysterectomy, miscarriage, bleed, bleeding, gynecologist, iud, diagnose, endocrinologist, tampon, pregnant, pregnancy, hormonal, uterus, progesterone, diagnosis, depo, symptom, ovulate, hormone, obgyn, drs, ovule, ovulation, tiredness, nortriptyline, pcp, colonoscopy, pelvic, endoscopy, libido, crampy, prescribed, estrogen, cyst",Women's Reproductive and Hormonal Health,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,176,"atrial, tachycardia, fibrillation, ritalin, prescribed, dilaudid, seroquel, bystolic, ativan, sertraline, heartbeat, prescription, xanax, antidepressant, cardiologist, mirtazapine, medication, fibromyalgia, amitriptyline, apnea, ablation, ambien, effexor, diazepam, ssri, venlafaxine, alprazolam, depressant, treatment, stimulant, cardio, risperidone, pulse, diagnose, bp, claritin, benzodiazepine, med, metoprolol, dosage, hypertension, restless, vicodin, depakote, inhibitor, endocrinologist, drowsiness, fda, methadone, oxycontin",Medical and Psychiatric Treatments and Conditions,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,177,"wart, treatment, remedy, treat, cream, dermatitis, herpes, pimple, dermatologist, ointment, clinic, infection, diagnosis, lotion, soreness, eczema, diagnose, cleanser, prescribed, cure, severity, antibiotic, infect, blister, swelling, outbreak, swollen, cyst, heal, sore, patch, tenderness, microgestin, tylenol, rash, moisturizer, vaginal, symptom, lesion, moisturize, blemish, dosage, itchy, healing, psoriasis, irritation, iud, pelvic, urologist, pill",Skin and Health Conditions Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,178,"colitis, nausea, cipro, diarrhea, nauseous, vomiting, laxative, antibiotic, clindamycin, diagnose, vomit, remedy, symptom, treatment, reflux, diagnosis, alleviate, headaches, antihistamine, ssri, diarrhoea, fibromyalgia, headache, indigestion, enema, nauseated, probiotic, tylenol, treat, illness, allergy, prescribed, sinusitis, constipation, drs, intestinal, amoxicillin, dermatitis, neuralgia, ulcer, benadryl, infection, advil, uti, flu, claritin, migraine, mucus, clonidine, irritability",Gastrointestinal and General Medical Conditions and Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,179,"pmdd, depressant, antidepressant, ritalin, symptom, depakote, depression, ssri, depressive, moodiness, diagnosis, diagnose, menopause, sertraline, prescribed, pills, agitated, seroquel, drowsiness, pill, irritability, anxiety, depress, prozac, adhd, fibromyalgia, medication, hormonal, depressed, tiredness, affect, progesterone, sufferer, zoloft, restlessness, mood, contraceptive, ambien, suffer, iud, discomfort, birthcontrol, headaches, restless, methadone, chronic, bipolar, menstrual, prescription, macrobid",Mental Health and Mood Disorders Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,180,"shave, hair, scalp, dermatologist, cream, pimple, moisturize, treatment, forehead, cleanser, moisturizer, facial, consult, acne, blemish, eczema, remedy, lotion, skin, botox, makeup, dermatitis, hat, advise, psoriasis, cleanse, clinic, appointment, rosacea, brush, psoriatic, peroxide, prescribed, dread, head, zoloft, routine, lightheadedness, patch, puberty, weekly, dosage, pills, advice, lighten, irritation, ointment, face, diagnose, suggestion",Skincare and Dermatological Health,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,181,"expensive, cheap, affordable, pricey, cost, afford, price, purchase, beneficial, benefit, recommend, buy, discount, worth, useful, downside, product, effective, pay, expense, money, dollar, decent, free, spent, amazingly, quality, recommendation, sell, spend, use, helpful, work, poor, amount, worthless, greatly, incredible, convenient, working, directly, fantastic, convenience, brand, practically, immensely, drastically, junk, powerful, remarkable",Consumer Purchasing and Value Assessment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,182,"tremor, ritalin, shaking, depakote, restlessness, prescribed, sertraline, adderall, agitation, medication, agitated, seroquel, neurologist, mirtazapine, zoloft, restless, narcolepsy, depressant, practitioner, treatment, risperidone, shaky, adhd, sciatica, benzodiazepine, shake, synthroid, diazepam, antipsychotic, prescription, medicine, diagnose, antidepressant, alprazolam, dosage, prozac, pharmaceutical, diagnosis, neuropathy, sciatic, ssri, drowsiness, irritability, neuralgia, vertigo, onset, venlafaxine, numbness, lumbar, stimulant",Neurological and Psychiatric Medications and Conditions,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,183,"nucynta, painkiller, tylenol, prescribed, minocycline, nortriptyline, discomfort, microgestin, morphine, advil, neuralgia, oxycodone, sciatica, pain, zyrtec, pill, pills, remedy, prescription, numbness, clonidine, treatment, lidocaine, tiredness, xanax, nauseous, sciatic, doxycycline, zantac, medication, venlafaxine, drowsiness, restlessness, relief, nexplanon, narcotic, medicine, zanaflex, nuvaring, painless, fibromyalgia, mirtazapine, headache, sleepiness, amitriptyline, restless, methadone, dosage, opioids, paroxetine",Pain Management and Medication Effects,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,184,"odor, smell, cleanser, spray, pills, lotion, drysol, cleanse, pill, moisturizer, symptom, wash, incontinence, moisturize, remedy, asthma, soap, cream, reflux, blister, sweating, antibiotic, enema, dryness, medication, hydroxyzine, softener, sertraline, inhaler, shower, xanax, tylenol, poison, pharmaceutical, ingredient, itchy, urine, peroxide, allergy, prescribed, powder, prescribe, treatment, detox, effexor, prescription, antihistamine, benzos, zyrtec, rash",Healthcare and Personal Care Products,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,185,"drowsiness, sickness, symptom, tylenol, vertigo, remedy, illness, nausea, sertraline, prescribed, risperidone, dizziness, medication, pills, nauseous, irritability, ritalin, relaxer, moodiness, benadryl, sleepiness, drowsy, dizzy, treatment, seroquel, ambien, xanax, tiredness, medicine, antihistamine, fluoxetine, headaches, sleeplessness, prescription, advil, vomiting, dosage, zoloft, restlessness, prozac, adderall, pill, alprazolam, fatigue, phentermine, narcotic, adhd, health, zyrtec, nauseated",Pharmaceuticals and Side Effects,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,186,"gallbladder, reflux, indigestion, bowel, tylenol, laxative, constipation, colitis, colonoscopy, heartburn, stomach, ulcer, abdomen, remedy, constipate, gerd, ibs, treatment, diarrhea, painkiller, diagnosis, diagnose, pills, crohn, enema, surgery, stool, intestinal, ibuprofen, morphine, recovery, gastric, gut, abdominal, bladder, cholesterol, amitriptyline, treat, dizzy, prescribed, relapse, symptom, ache, antibiotic, cleanse, nausea, pill, burp, hysterectomy, doctor",Gastrointestinal Health and Treatment,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,187,"cramp, cramping, crampy, soreness, neuralgia, pain, fibromyalgia, advil, ache, sore, relief, painkiller, painful, agony, discomfort, fatigue, amitriptyline, tenderness, sciatic, microgestin, hurt, ibuprofen, tiredness, sciatica, crave, painless, tylenol, headaches, stressed, lumbar, headache, pelvic, numbness, clench, rupture, relaxer, tramadol, fibrillation, spasm, ablation, cardio, alleviate, stretch, drowsiness, suffer, incontinence, workout, cripple, tired, migraine",Pain Management and Musculoskeletal Discomfort,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,188,"effective, effectiveness, ineffective, effectively, powerful, useful, strong, significantly, strongly, efficacy, beneficial, improve, decent, successful, strength, significant, improvement, tremendous, weak, rely, rapidly, useless, consistently, success, performance, helpful, reliable, extremely, drastically, noticeably, amazingly, dramatically, highly, slowly, ability, greatly, impact, remarkable, severe, breakthrough, proper, quickly, dangerous, considerably, stable, faster, productive, intense, severely, successfully",Performance and Effectiveness Evaluation,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,189,"pcos, diet, metformin, pills, pill, routine, endocrinologist, contraceptive, appetite, metoprolol, contraception, tiredness, fda, supplement, diagnose, diagnosis, insulin, relapse, exercise, ritalin, prescription, drs, prescribed, birthcontrol, menopause, nortriptyline, tylenol, nausea, miscarriage, adderall, symptom, pcp, methadone, colonoscopy, ovarian, constipation, dosage, hysterectomy, eat, metabolism, hormone, amitriptyline, capsule, ovary, seroquel, synthroid, cardio, decreased, medication, endometriosis",Women's Health and Medication Management,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,190,"buspirone, anxiety, buspar, antidepressant, drowsiness, depakote, anxious, xanax, depressant, prozac, ssri, ritalin, restlessness, benzodiazepine, sertraline, sleepiness, seroquel, pills, restless, moodiness, agitated, nervousness, symptom, agitation, dizziness, pill, prescribed, mirtazapine, ambien, neuralgia, alprazolam, diazepam, tylenol, migraine, irritability, insomnia, tiredness, serotonin, agoraphobia, drowsy, medication, dosage, paroxetine, lexapro, affect, placebo, nausea, relaxer, headaches, treatment",Anxiety and Mood Disorder Medications,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,191,"scalp, treatment, remedy, hair, spray, cleanser, treat, ointment, head, pimple, medication, brush, forehead, dermatologist, consult, peroxide, cream, tylenol, clinic, diagnose, cure, prescribed, cleanse, medicine, shave, blister, diagnosis, zit, birthcontrol, patch, hat, infect, pills, dermatitis, moisturizer, allergy, antibiotic, wash, doctor, spell, repair, appointment, antihistamine, zoloft, drs, blemish, allergic, claritin, asthma, lotion",Dermatology and Skin Care Solutions,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,192,"geodon, hydrocodone, ritalin, seroquel, adderall, oxycodone, prescribed, pills, medication, drowsiness, diazepam, ssri, depressant, treatment, pill, tylenol, risperidone, prescription, melatonin, antidepressant, depakote, advil, prozac, antipsychotic, sertraline, alleviate, dexedrine, dosage, fentanyl, sedation, xanax, morphine, placebo, restlessness, lidocaine, opiate, sleepiness, opioids, benadryl, narcolepsy, pharmaceutical, lexapro, benzodiazepine, narcotic, stimulant, methadone, moodiness, alprazolam, hydroxyzine, fluoxetine",Psychotropic and Pain Management Medications,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,193,"pill, levora, contraceptive, contraception, pills, birthcontrol, progesterone, menopause, endometriosis, hormonal, estrogen, levaquin, hormone, ritalin, amitriptyline, nortriptyline, gyn, lexapro, prescription, menstrual, prescribed, obgyn, ssri, hysterectomy, seroquel, ovarian, gyno, endocrinologist, uterine, tylenol, hydroxyzine, iud, tiredness, synthroid, depakote, libido, medication, buspirone, melatonin, monthly, antidepressant, period, pregnancy, headaches, xanax, migraine, prozac, sertraline, headache, moodiness",Women's Health and Hormonal Treatments,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,194,"lidocaine, patch, remedy, softener, microgestin, treatment, ointment, painkiller, stick, blister, tylenol, pimple, peel, advil, pill, moisturizer, injection, treat, prescribed, cream, peeling, pills, aspirin, peroxide, prescription, healing, metoprolol, cure, implant, generic, repair, medication, pad, fentanyl, cleanser, ibuprofen, lotion, metronidazole, pharmaceutical, lexapro, sticky, moisturize, placebo, dermatitis, flexeril, mylan, heal, vicodin, botox, rub",Medication and Therapeutic Remedies,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,195,"tinnitus, sleepiness, drowsiness, ambien, ear, vertigo, ringing, melatonin, diazepam, tylenol, restlessness, insomnia, alprazolam, xanax, benadryl, migraine, dizzy, drowsy, tiredness, sleeplessness, restless, mirtazapine, antipsychotic, antihistamine, dizziness, remedy, zyrtec, sleep, narcolepsy, allergy, clonazepam, medication, sleepy, headaches, ritalin, lightheadedness, benzodiazepine, headache, otc, prozac, numbness, antidepressant, treatment, tremor, sertraline, claritin, sinusitis, sedation, prescribed, lidocaine",Sleep and Anxiety-Related Medications and Symptoms,234.21
5/2/25 18:28,Drug_Review_dataset_cleaned.csv,Top2Vec,196,"clindamycin, symptom, antibiotic, pill, infection, contraception, diarrhoea, diarrhea, diagnose, nausea, drs, pelvic, pills, iud, uti, condom, xanax, clinic, diagnosis, contraceptive, cystic, infect, headache, vaginal, headaches, zyrtec, herpes, gynecologist, tenderness, probiotic, treat, dr, cyst, vomiting, prescribed, obgyn, amoxicillin, enema, colitis, pee, doxycycline, urination, clonidine, incontinence, gyn, nauseated, discharge, rash, pregnant, soreness",Reproductive and General Healthcare Topics,234.21
